latitude,longitude,value
39.437499999500005,126.12500001299998,0.0
39.437499999500005,126.14583334649997,0.0
39.437499999500005,126.16666667999998,0.0
39.437499999500005,126.18750001349997,0.0
39.437499999500005,126.20833334699998,0.0
39.437499999500005,126.22916668049997,0.0
39.437499999500005,126.25000001399997,0.0
39.437499999500005,126.27083334749997,0.0
39.437499999500005,126.29166668099997,0.0
39.437499999500005,126.31250001449997,0.0
39.437499999500005,126.33333334799997,0.0
39.437499999500005,126.35416668149998,0.0
39.437499999500005,126.37500001499997,0.0
39.437499999500005,126.39583334849998,0.0
39.437499999500005,126.41666668199997,0.0
39.437499999500005,126.43750001549998,0.0
39.437499999500005,126.45833334899997,0.0
39.437499999500005,126.47916668249997,0.0
39.437499999500005,126.50000001599997,0.0
39.437499999500005,126.52083334949997,0.0
39.437499999500005,126.54166668299997,0.0
39.437499999500005,126.56250001649997,0.0
39.437499999500005,126.58333334999998,0.0
39.437499999500005,126.60416668349997,0.0
39.437499999500005,126.62500001699998,0.0
39.437499999500005,126.64583335049997,0.0
39.437499999500005,126.66666668399998,0.0
39.437499999500005,126.68750001749997,0.0
39.437499999500005,126.70833335099996,0.0
39.437499999500005,126.72916668449997,0.0
39.437499999500005,126.75000001799997,0.0
39.437499999500005,126.77083335149997,0.0
39.437499999500005,126.79166668499997,0.0
39.437499999500005,126.81250001849997,0.0
39.437499999500005,126.83333335199997,0.0
39.437499999500005,126.85416668549998,0.0
39.437499999500005,126.87500001899997,0.0
39.437499999500005,126.89583335249998,0.0
39.437499999500005,126.91666668599997,0.0
39.437499999500005,126.93750001949996,0.0
39.437499999500005,126.95833335299997,0.0
39.437499999500005,126.97916668649997,0.0
39.437499999500005,127.00000001999997,0.0
39.437499999500005,127.02083335349997,1.318
39.437499999500005,127.04166668699997,0.475
39.437499999500005,127.06250002049997,0.0
39.437499999500005,127.08333335399998,0.0
39.437499999500005,127.10416668749997,0.0
39.437499999500005,127.12500002099998,0.0
39.437499999500005,127.14583335449997,0.0
39.437499999500005,127.16666668799998,0.0
39.437499999500005,127.18750002149997,0.558
39.437499999500005,127.20833335499997,0.0
39.437499999500005,127.22916668849997,0.0
39.437499999500005,127.25000002199997,1.028
39.437499999500005,127.27083335549997,0.0
39.437499999500005,127.29166668899997,0.0
39.437499999500005,127.31250002249998,0.0
39.437499999500005,127.33333335599997,0.0
39.437499999500005,127.35416668949998,0.0
39.437499999500005,127.37500002299997,0.0
39.437499999500005,127.39583335649998,0.0
39.437499999500005,127.41666668999997,0.0
39.437499999500005,127.43750002349998,0.0
39.437499999500005,127.45833335699997,0.0
39.437499999500005,127.47916669049997,0.0
39.437499999500005,127.50000002399997,0.0
39.437499999500005,127.52083335749997,0.0
39.437499999500005,127.54166669099997,0.0
39.437499999500005,127.56250002449997,0.0
39.437499999500005,127.58333335799998,0.0
39.437499999500005,127.60416669149997,0.0
39.437499999500005,127.62500002499998,0.0
39.437499999500005,127.64583335849997,0.0
39.437499999500005,127.66666669199998,0.0
39.437499999500005,127.68750002549997,0.0
39.437499999500005,127.70833335899997,0.0
39.437499999500005,127.72916669249997,0.0
39.437499999500005,127.75000002599997,0.0
39.437499999500005,127.77083335949997,0.0
39.437499999500005,127.79166669299997,0.0
39.437499999500005,127.81250002649998,0.0
39.437499999500005,127.83333335999997,0.0
39.437499999500005,127.85416669349998,0.0
39.437499999500005,127.87500002699997,0.0
39.437499999500005,127.89583336049998,0.0
39.437499999500005,127.91666669399997,0.0
39.437499999500005,127.93750002749996,0.0
39.437499999500005,127.95833336099997,0.0
39.437499999500005,127.97916669449997,0.0
39.437499999500005,128.00000002799996,0.0
39.437499999500005,128.02083336149997,0.0
39.437499999500005,128.04166669499998,0.0
39.437499999500005,128.06250002849998,0.0
39.437499999500005,128.08333336199996,0.0
39.437499999500005,128.10416669549997,0.0
39.437499999500005,128.12500002899998,0.0
39.437499999500005,128.14583336249999,0.0
39.437499999500005,128.16666669599996,0.0
39.437499999500005,128.18750002949997,0.0
39.437499999500005,128.20833336299998,0.0
39.437499999500005,128.22916669649996,0.0
39.437499999500005,128.25000002999997,0.0
39.437499999500005,128.27083336349997,0.0
39.437499999500005,128.29166669699998,0.0
39.437499999500005,128.31250003049996,0.0
39.437499999500005,128.33333336399997,0.0
39.437499999500005,128.35416669749998,0.0
39.437499999500005,128.37500003099998,0.0
39.437499999500005,128.39583336449996,0.0
39.437499999500005,128.41666669799997,0.0
39.437499999500005,128.43750003149998,0.0
39.437499999500005,128.45833336499996,0.0
39.437499999500005,128.47916669849997,0.0
39.437499999500005,128.50000003199997,0.0
39.437499999500005,128.52083336549998,0.0
39.437499999500005,128.54166669899996,0.0
39.437499999500005,128.56250003249997,0.0
39.437499999500005,128.58333336599998,0.0
39.437499999500005,128.60416669949998,0.0
39.437499999500005,128.62500003299996,0.0
39.437499999500005,128.64583336649997,0.0
39.437499999500005,128.66666669999998,0.0
39.437499999500005,128.68750003349996,0.0
39.437499999500005,128.70833336699997,0.0
39.437499999500005,128.72916670049997,0.0
39.437499999500005,128.75000003399998,0.0
39.437499999500005,128.77083336749996,0.0
39.437499999500005,128.79166670099997,0.0
39.437499999500005,128.81250003449998,0.0
39.437499999500005,128.83333336799998,0.0
39.437499999500005,128.85416670149996,0.0
39.437499999500005,128.87500003499997,0.0
39.437499999500005,128.89583336849998,0.0
39.437499999500005,128.91666670199996,0.0
39.437499999500005,128.93750003549997,0.0
39.437499999500005,128.95833336899997,0.0
39.437499999500005,128.97916670249998,0.0
39.437499999500005,129.00000003599996,0.0
39.437499999500005,129.02083336949997,0.0
39.437499999500005,129.04166670299998,0.0
39.437499999500005,129.06250003649998,0.0
39.437499999500005,129.08333336999996,0.0
39.437499999500005,129.10416670349997,0.0
39.437499999500005,129.12500003699998,0.0
39.437499999500005,129.1458333705,0.0
39.437499999500005,129.16666670399997,0.0
39.437499999500005,129.18750003749997,0.0
39.437499999500005,129.20833337099998,0.0
39.437499999500005,129.22916670449996,0.0
39.437499999500005,129.25000003799997,0.0
39.437499999500005,129.27083337149998,0.0
39.437499999500005,129.29166670499998,0.0
39.437499999500005,129.31250003849996,0.0
39.437499999500005,129.33333337199997,0.0
39.437499999500005,129.35416670549998,0.0
39.437499999500005,129.37500003899999,0.0
39.437499999500005,129.39583337249996,0.0
39.437499999500005,129.41666670599997,0.0
39.437499999500005,129.43750003949998,0.0
39.437499999500005,129.45833337299996,0.0
39.437499999500005,129.47916670649997,0.0
39.437499999500005,129.50000003999997,0.0
39.437499999500005,129.52083337349998,0.0
39.437499999500005,129.54166670699996,0.0
39.437499999500005,129.56250004049997,0.0
39.437499999500005,129.58333337399998,0.0
39.437499999500005,129.60416670749999,0.0
39.437499999500005,129.62500004099996,0.0
39.437499999500005,129.64583337449997,0.0
39.437499999500005,129.66666670799998,0.0
39.437499999500005,129.68750004149996,0.0
39.437499999500005,129.70833337499997,0.0
39.437499999500005,129.72916670849997,0.0
39.437499999500005,129.75000004199998,0.0
39.437499999500005,129.77083337549996,0.0
39.437499999500005,129.79166670899997,0.0
39.437499999500005,129.81250004249998,0.0
39.437499999500005,129.83333337599998,0.0
39.437499999500005,129.85416670949996,0.0
39.437499999500005,129.87500004299997,0.0
39.437499999500005,129.89583337649998,0.0
39.437499999500005,129.91666670999996,0.0
39.437499999500005,129.93750004349997,0.0
39.437499999500005,129.95833337699997,0.0
39.437499999500005,129.97916671049998,0.0
39.437499999500005,130.00000004399996,0.0
39.437499999500005,130.02083337749997,0.0
39.437499999500005,130.04166671099998,0.0
39.437499999500005,130.06250004449998,0.0
39.437499999500005,130.08333337799996,0.0
39.437499999500005,130.10416671149997,0.0
39.437499999500005,130.12500004499998,0.0
39.437499999500005,130.14583337849996,0.0
39.437499999500005,130.16666671199997,0.0
39.437499999500005,130.18750004549997,0.0
39.437499999500005,130.20833337899998,0.0
39.437499999500005,130.22916671249996,0.0
39.437499999500005,130.25000004599997,0.0
39.437499999500005,130.27083337949998,0.0
39.437499999500005,130.29166671299998,0.0
39.437499999500005,130.31250004649996,0.0
39.437499999500005,130.33333337999997,0.0
39.437499999500005,130.35416671349998,0.0
39.437499999500005,130.37500004699996,0.0
39.437499999500005,130.39583338049997,0.0
39.437499999500005,130.41666671399997,0.0
39.437499999500005,130.43750004749998,0.0
39.437499999500005,130.45833338099996,0.0
39.437499999500005,130.47916671449997,0.0
39.437499999500005,130.50000004799998,0.0
39.437499999500005,130.52083338149998,0.0
39.437499999500005,130.54166671499996,0.0
39.437499999500005,130.56250004849997,0.0
39.437499999500005,130.58333338199998,0.0
39.437499999500005,130.60416671549996,0.0
39.437499999500005,130.62500004899996,0.0
39.437499999500005,130.64583338249997,0.0
39.437499999500005,130.66666671599998,0.0
39.437499999500005,130.68750004949996,0.0
39.437499999500005,130.70833338299997,0.0
39.437499999500005,130.72916671649998,0.0
39.437499999500005,130.75000004999998,0.0
39.437499999500005,130.77083338349996,0.0
39.437499999500005,130.79166671699997,0.0
39.437499999500005,130.81250005049998,0.0
39.437499999500005,130.83333338399999,0.0
39.437499999500005,130.85416671749996,0.0
39.437499999500005,130.87500005099997,0.0
39.437499999500005,130.89583338449998,0.0
39.437499999500005,130.91666671799996,0.0
39.437499999500005,130.93750005149997,0.0
39.437499999500005,130.95833338499997,0.0
39.437499999500005,130.97916671849998,0.0
39.416666666000005,124.52083333349997,0.0
39.416666666000005,124.54166666699997,0.0
39.416666666000005,124.56250000049997,0.0
39.416666666000005,124.58333333399997,0.0
39.416666666000005,124.60416666749997,0.0
39.416666666000005,124.62500000099998,0.0
39.416666666000005,124.64583333449997,0.0
39.416666666000005,124.66666666799998,0.0
39.416666666000005,124.68750000149997,0.0
39.416666666000005,124.70833333499998,0.0
39.416666666000005,124.72916666849997,0.0
39.416666666000005,124.75000000199996,0.0
39.416666666000005,124.77083333549997,0.0
39.416666666000005,124.79166666899997,0.0
39.416666666000005,124.81250000249997,0.0
39.416666666000005,124.83333333599997,0.0
39.416666666000005,124.85416666949997,0.0
39.416666666000005,124.87500000299997,0.0
39.416666666000005,124.89583333649998,0.0
39.416666666000005,124.91666666999997,0.0
39.416666666000005,124.93750000349998,0.0
39.416666666000005,124.95833333699997,0.0
39.416666666000005,124.97916667049998,0.0
39.416666666000005,125.00000000399997,0.0
39.416666666000005,125.02083333749997,0.0
39.416666666000005,125.04166667099997,0.0
39.416666666000005,125.06250000449997,0.0
39.416666666000005,125.08333333799997,0.0
39.416666666000005,125.10416667149997,0.0
39.416666666000005,125.12500000499998,0.0
39.416666666000005,125.14583333849997,0.0
39.416666666000005,125.16666667199998,0.0
39.416666666000005,125.18750000549997,0.0
39.416666666000005,125.20833333899998,0.0
39.416666666000005,125.22916667249997,0.0
39.416666666000005,125.25000000599996,0.0
39.416666666000005,125.27083333949997,0.0
39.416666666000005,125.29166667299997,0.0
39.416666666000005,125.31250000649997,0.0
39.416666666000005,125.33333333999997,0.0
39.416666666000005,125.35416667349998,0.0
39.416666666000005,125.37500000699997,0.0
39.416666666000005,125.39583334049998,0.0
39.416666666000005,125.41666667399997,0.0
39.416666666000005,125.43750000749998,0.0
39.416666666000005,125.45833334099997,0.0
39.416666666000005,125.47916667449996,0.0
39.416666666000005,125.50000000799997,0.0
39.416666666000005,125.52083334149997,0.0
39.416666666000005,125.54166667499997,0.0
39.416666666000005,125.56250000849997,0.0
39.416666666000005,125.58333334199997,0.0
39.416666666000005,125.60416667549997,0.0
39.416666666000005,125.62500000899998,1.85
39.416666666000005,125.64583334249997,0.697
39.416666666000005,125.66666667599998,0.0
39.416666666000005,125.68750000949997,0.0
39.416666666000005,125.70833334299998,0.0
39.416666666000005,125.72916667649997,0.0
39.416666666000005,125.75000000999997,0.0
39.416666666000005,125.77083334349997,0.0
39.416666666000005,125.79166667699997,0.0
39.416666666000005,125.81250001049997,0.0
39.416666666000005,125.83333334399997,0.0
39.416666666000005,125.85416667749998,0.0
39.416666666000005,125.87500001099997,0.578
39.416666666000005,125.89583334449998,0.0
39.416666666000005,125.91666667799997,0.607
39.416666666000005,125.93750001149998,1.533
39.416666666000005,125.95833334499997,0.881
39.416666666000005,125.97916667849996,1.227
39.416666666000005,126.00000001199997,1.129
39.416666666000005,126.02083334549997,0.0
39.416666666000005,126.04166667899997,0.0
39.416666666000005,126.06250001249997,0.0
39.416666666000005,126.08333334599997,0.0
39.416666666000005,126.10416667949997,0.0
39.416666666000005,126.12500001299998,0.0
39.416666666000005,126.14583334649997,0.0
39.416666666000005,126.16666667999998,0.0
39.416666666000005,126.18750001349997,0.0
39.416666666000005,126.20833334699998,0.0
39.416666666000005,126.22916668049997,0.0
39.416666666000005,126.25000001399997,0.0
39.416666666000005,126.27083334749997,0.0
39.416666666000005,126.29166668099997,0.0
39.416666666000005,126.31250001449997,0.0
39.416666666000005,126.33333334799997,0.0
39.416666666000005,126.35416668149998,0.0
39.416666666000005,126.37500001499997,0.0
39.416666666000005,126.39583334849998,0.0
39.416666666000005,126.41666668199997,0.0
39.416666666000005,126.43750001549998,0.0
39.416666666000005,126.45833334899997,0.0
39.416666666000005,126.47916668249997,0.0
39.416666666000005,126.50000001599997,0.0
39.416666666000005,126.52083334949997,0.0
39.416666666000005,126.54166668299997,0.0
39.416666666000005,126.56250001649997,0.0
39.416666666000005,126.58333334999998,0.0
39.416666666000005,126.60416668349997,0.0
39.416666666000005,126.62500001699998,0.0
39.416666666000005,126.64583335049997,0.0
39.416666666000005,126.66666668399998,0.0
39.416666666000005,126.68750001749997,0.0
39.416666666000005,126.70833335099996,0.0
39.416666666000005,126.72916668449997,0.0
39.416666666000005,126.75000001799997,0.0
39.416666666000005,126.77083335149997,0.0
39.416666666000005,126.79166668499997,0.0
39.416666666000005,126.81250001849997,0.0
39.416666666000005,126.83333335199997,0.0
39.416666666000005,126.85416668549998,0.0
39.416666666000005,126.87500001899997,0.0
39.416666666000005,126.89583335249998,0.0
39.416666666000005,126.91666668599997,0.0
39.416666666000005,126.93750001949996,0.0
39.416666666000005,126.95833335299997,0.0
39.416666666000005,126.97916668649997,0.0
39.416666666000005,127.00000001999997,0.0
39.416666666000005,127.02083335349997,0.0
39.416666666000005,127.04166668699997,0.0
39.416666666000005,127.06250002049997,0.0
39.416666666000005,127.08333335399998,0.0
39.416666666000005,127.10416668749997,0.0
39.416666666000005,127.12500002099998,0.0
39.416666666000005,127.14583335449997,0.0
39.416666666000005,127.16666668799998,0.0
39.416666666000005,127.18750002149997,0.0
39.416666666000005,127.20833335499997,0.0
39.416666666000005,127.22916668849997,0.0
39.416666666000005,127.25000002199997,0.0
39.416666666000005,127.27083335549997,0.0
39.416666666000005,127.29166668899997,0.0
39.416666666000005,127.31250002249998,0.0
39.416666666000005,127.33333335599997,0.0
39.416666666000005,127.35416668949998,0.0
39.416666666000005,127.37500002299997,0.0
39.416666666000005,127.39583335649998,0.0
39.416666666000005,127.41666668999997,0.0
39.416666666000005,127.43750002349998,0.0
39.416666666000005,127.45833335699997,0.0
39.416666666000005,127.47916669049997,0.0
39.416666666000005,127.50000002399997,0.0
